vintage_id,name,certified_biodynamic,wine_id,wine_name,type,is_natural,region_id,country,winery_id,rank_percentile_country,rank_percentile_region,rank_percentile_winery,rank_percentile_wine_type,rank_percentile_global,wine_description,alcohol,appelation_id,body_id,acidity_id,awards_number,awards_bronze_number,awards_silver_number,awards_gold_number,awards_excellent_number,awards_platinum_number,awards_remarkable_number,awards_commended_number,ratings_distribution_1,ratings_distribution_2,ratings_distribution_3,ratings_distribution_4,ratings_distribution_5,vintage_rank_percentile_country,vintage_rank_percentile_region,vintage_rank_percentile_winery,vintage_rank_percentile_global,contains_added_sulfites,contains_milk_allergens,contains_egg_allergens,closure,year,median_price
1196662,Château La Conseillante Pomerol 2009,,768733,Pomerol,Red,False,555,France,1513,0.19,2.51,33.33,0.39,0.26,"Very fine, round, very fruity wine, which will provide great tasting pleasure even when young. It is very well balanced and shows lovely freshness, underpinned by a medium structure.
",14.0,267,4,2,0,0,0,0,0,0,0,0,2,1,16,209,140,0.08,1.05,4.95,0.1,True,,,,2009,275.0
27867837,Château Saint-Jean Côtes-du-Rhône-Villages 'Plan de Dieu' 2015,,1143692,Côtes-du-Rhône-Villages 'Plan de Dieu',Red,False,3176,France,15086,6.54,25.54,66.67,7.59,6.18,,,212,4,3,1,0,0,0,1,0,0,0,9,19,157,154,31,8.65,23.41,22.58,9.06,,,,,2015,13.0
1122742,Château Lilian Ladouys Saint-Estèphe 2008,,1102121,Saint-Estèphe,Red,False,456,France,2413,4.61,19.64,25.0,5.55,4.41,"It is soft and velvety, with blueberry and blackberry aromas. Full body, with round tannins and a long finish. A rich and almost jammy wine.",13.0,276,4,3,0,0,0,0,0,0,0,0,2,10,134,190,31,6.08,15.38,22.22,6.48,,,,,2008,85.0
4651459,Domaine William Fèvre Chablis Premier Cru Vaillons 2013,,12858,Chablis Premier Cru Vaillons,White,False,2187,France,1360,2.0,5.05,56.25,1.22,2.05,"It has very pronounced floral and fruit driven bouquet, with lovely freshness and a few mineral notes. Full-bodied palate, with lovely roundness.",12.5,49,4,3,0,0,0,0,0,0,0,0,2,3,62,253,47,1.4,2.63,14.54,1.67,,,,,2013,37.08
150581541,Mas Doix Les Crestes Priorat 2017,False,1126523,Les Crestes Priorat,Red,False,463,Espagne,1524,5.85,24.92,50.0,6.51,5.23,"Potent, mineral-accented dark berry and violet scents, with suggestions of woodsmoke and spicecake emerging slowly. The sweet and penetrating palate offers juicy blueberry and cherry pie flavors, along with an enlivening, zesty acidity. Rich yet stylistically vibrant.",14.5,171,4,3,0,0,0,0,0,0,0,0,6,6,136,189,30,6.09,23.38,50.0,6.48,True,False,True,cork,2017,24.17
2257536,Château Peyrabon Château La Fleur Peyrabon Pauillac 2012,,97272,Château La Fleur Peyrabon Pauillac,Red,False,393,France,4021,2.8,2.93,25.0,3.65,2.78,,,264,4,3,3,0,3,0,0,0,0,0,0,10,100,227,30,3.99,3.48,8.2,4.36,,,,,2012,24.17
8936770,Banfi Fonte Alla Selva Chianti Classico 2013,,1237980,Fonte Alla Selva Chianti Classico,Red,False,1798,Italie,7967,7.78,10.56,24.76,7.66,6.24,"Color: deep red purple. 
Nose: varietal aromas of cherry, plum and blackberry, enriched by notes more 
complex of licorice. 
Taste: large and ripe, balanced by good acidity. 
Good persistence.",13.4,69,3,3,0,0,0,0,0,0,0,0,4,18,149,166,29,9.99,13.24,24.23,9.07,,,,,2013,20.0
1687137,Château Palmer Margaux (Grand Cru Classé) 2012,,9220,Margaux (Grand Cru Classé),Red,False,384,France,1376,0.06,0.49,16.67,0.12,0.08,,13.0,263,4,3,0,0,0,0,0,0,0,0,0,1,23,204,140,0.08,0.9,12.95,0.1,,,,,2012,256.67
1418418,Château Puygueraud Francs - Côtes de Bordeaux 2010,,82472,Francs - Côtes de Bordeaux,Red,False,572,France,11484,9.47,20.29,25.0,10.76,8.92,,14.5,19,4,3,0,0,0,0,0,0,0,0,5,26,186,138,12,14.83,19.54,19.19,15.28,,,,,2010,19.25
1975445,Château Calon-Ségur Saint-Estèphe (Grand Cru Classé) 2010,,1126954,Saint-Estèphe (Grand Cru Classé),Red,False,456,France,6776,0.58,1.07,12.5,0.99,0.68,,14.0,276,4,3,0,0,0,0,0,0,0,0,2,1,24,243,99,0.17,0.59,0.45,0.22,,,,,2010,155.54
4365833,Clos Rene Pomerol 2014,,1146003,Pomerol,Red,False,555,France,15535,1.64,20.55,100.0,2.35,1.72,"It is a rich and complex wine with notes of coffee, caramel, smoke, violets and black currants. It has firm, silky tannins and it is well balanced.",12.0,267,4,2,0,0,0,0,0,0,0,0,3,3,71,243,50,1.4,9.71,10.0,1.67,,,,,2014,33.25
14187272,Château Léoville Barton Saint-Julien (Grand Cru Classé) 2015,False,22685,Saint-Julien (Grand Cru Classé),Red,False,399,France,177327,0.28,1.13,33.33,0.54,0.36,"This wine has an opaque dark red violet colour. With lovely herbal, lavender and blackberry notes on the nose. Tart berry, blackberry, black fruit palate with depth and sweet tannins.",13.0,265,4,3,0,0,0,0,0,0,0,0,0,3,50,236,77,0.37,3.45,14.05,0.48,True,False,False,,2015,99.0
101392138,Château Maucaillou Moulis-en-Médoc 2016,,94966,Moulis-en-Médoc,Red,False,3244,France,2820,4.42,9.09,7.69,5.35,4.23,"It is generally sumptuous in colour, with a particularly subtle and pleasantly fruity aromatic strength, very ripe and concentrated flavours. It is harmoniously balanced, expressive and generous, with finesse and elegance. It has a great length on the palate, with a lively appeal and remarkable cellaring potential thanks to very fine, yet clearly present, tannins.",13.5,262,4,3,0,0,0,0,0,0,0,0,5,8,98,227,34,3.98,5.25,4.07,4.36,,,,,2016,27.0
1226840,Château Duhart-Milon Pauillac (Grand Cru Classé) 2001,,1129305,Pauillac (Grand Cru Classé),Red,False,393,France,176719,0.48,5.94,50.0,0.87,0.59,"Dark with good concentration, and the nose has a tightly defined fruit character, reticent rather than open, with a light sprinkle of chalk over some floral, black fruits. The palate has a very polished style, with a shell of fruit sitting around a core of very firm tannins which, although a strong component of the blend, do not over-ride the other elements.",,264,4,3,0,0,0,0,0,0,0,0,4,5,35,217,105,0.37,8.32,9.91,0.48,,,,,2001,104.88
3624011,Château Haut Nouchet Pessac-Léognan 2010,,1622868,Pessac-Léognan,Red,False,471,France,50849,3.52,16.78,5.88,4.41,3.42,,,261,4,3,0,0,0,0,0,0,0,0,7,15,101,201,40,6.08,18.54,9.03,6.48,,,,,2010,24.0
1817546,Château de la Dauphine Fronsac 2011,,90577,Fronsac,Red,False,457,France,3404,5.55,8.74,25.0,6.55,5.27,"Deep scarlet red in colour. Developed on the nose with elegant aromas of undergrowth and fresh truffle. Full and mellow on the palate, with well-integrated silky tannins. A pleasant freshness on the finish, with a hint of liquorice. A well-balanced and fully developed wine with all the elegance and complexity.",,268,3,2,1,0,0,0,0,0,0,1,3,15,145,167,34,8.66,8.62,11.69,9.07,,,,,2011,20.0
1281029,Château Lagrange Saint-Julien (Grand Cru Classé) 1995,,97051,Saint-Julien (Grand Cru Classé),Red,False,399,France,1390,1.3,4.14,11.11,1.94,1.4,,12.8,265,4,3,0,0,0,0,0,0,0,0,5,3,45,231,83,0.74,6.07,4.52,0.93,,,,,1995,108.0
150505915,Cloudy Bay Pinot Noir 2017,,18980,Pinot Noir,Red,False,732,Nouvelle-Zélande,1675,5.77,7.36,50.0,4.99,3.92,"Intensely fragrant with alluring aromas of dark plums and lifted hints of blueberry, layered over spicy sandalwood and smoky bacon. The palate is succulent and flavoursome with dark fruits and toasty oak gently supported by plush tannins. ",14.0,162,3,3,0,0,0,0,0,0,0,0,3,10,106,206,49,4.92,5.47,23.2,4.36,True,False,False,,2017,39.17
18343989,Château Batailley Pauillac (Grand Cru Classé) 2015,,96193,Pauillac (Grand Cru Classé),Red,False,393,France,1275,0.85,8.42,50.0,1.37,0.96,,12.5,264,4,3,0,0,0,0,0,0,0,0,4,2,50,246,67,0.74,11.2,16.25,0.93,True,False,False,,2015,68.08
3783370,Marqués de Riscal Rioja Gran Reserva 2013,False,1135982,Rioja Gran Reserva,Red,False,492,Espagne,1837,0.76,1.21,9.38,1.23,0.85,"Deep black-cherry colour, almost opaque. Very elegant, complex nose, with aromas of black fruit and lots of spice. It is smooth and round in the mouth, with tannins which are firm, yet silky and very sweet and which envelop the whole palate. The finish is long, lingering, fresh and balanced  with a hint of fine elegant tannins.",14.5,190,4,3,0,0,0,0,0,0,0,0,1,3,48,251,79,0.82,1.15,3.92,0.92,True,False,False,cork,2013,44.17
25815100,Fattoria le Pupille Poggio Valente 2015,,82694,Poggio Valente,Red,False,394,Italie,2313,3.23,3.11,20.0,3.44,2.61,It has an intense ruby red colour with orange reflections which denote the evolution of Sangiovese throughout the years.,14.5,292,3,2,0,0,0,0,0,0,0,0,6,5,114,214,30,4.87,4.84,17.65,4.36,True,False,False,,2015,30.83
4651459,Domaine William Fèvre Chablis Premier Cru Vaillons 2013,,12858,Chablis Premier Cru Vaillons,White,False,2187,France,1360,2.0,5.05,56.25,1.22,2.05,"It has very pronounced floral and fruit driven bouquet, with lovely freshness and a few mineral notes. Full-bodied palate, with lovely roundness.",12.5,49,4,3,0,0,0,0,0,0,0,0,2,3,62,253,47,1.4,2.63,14.54,1.67,,,,,2013,37.08
2243023,Château Meyney Saint-Estèphe 2013,,82831,Saint-Estèphe,Red,False,456,France,11507,2.9,8.93,40.0,3.75,2.87,"Shows notes of leather and musk after a period of time. It is full-bodied, well-rounded and structured. After ageing, the wine displays the remarkable charm of the best Saint-Estèphe: complexity, balance and harmony.",14.5,276,4,3,1,0,0,0,1,0,0,0,5,13,108,208,34,6.08,15.34,25.27,6.48,,,,,2013,26.95
3234396,Château Corbin Saint-Émilion Grand Cru (Grand Cru Classé) 2011,,1158243,Saint-Émilion Grand Cru (Grand Cru Classé),Red,False,827,France,3134,2.76,19.26,14.29,3.6,2.74,,,266,4,2,0,0,0,0,0,0,0,0,4,11,79,227,45,3.99,14.68,9.03,4.36,,,,,2011,36.42
10040323,Château Grand-Puy-Lacoste Lacoste Borie Pauillac 2014,,1182334,Lacoste Borie Pauillac,Red,False,393,France,1367,2.86,21.78,50.0,3.7,2.83,,13.5,264,4,3,0,0,0,0,0,0,0,0,0,9,97,226,42,2.47,19.93,26.53,2.8,True,False,False,,2014,26.5
1196662,Château La Conseillante Pomerol 2009,,768733,Pomerol,Red,False,555,France,1513,0.19,2.51,33.33,0.39,0.26,"Very fine, round, very fruity wine, which will provide great tasting pleasure even when young. It is very well balanced and shows lovely freshness, underpinned by a medium structure.
",14.0,267,4,2,0,0,0,0,0,0,0,0,2,1,16,209,140,0.08,1.05,4.95,0.1,True,,,,2009,275.0
27867837,Château Saint-Jean Côtes-du-Rhône-Villages 'Plan de Dieu' 2015,,1143692,Côtes-du-Rhône-Villages 'Plan de Dieu',Red,False,3176,France,15086,6.54,25.54,66.67,7.59,6.18,,,212,4,3,1,0,0,0,1,0,0,0,9,19,157,154,31,8.65,23.41,22.58,9.06,,,,,2015,13.0
1122742,Château Lilian Ladouys Saint-Estèphe 2008,,1102121,Saint-Estèphe,Red,False,456,France,2413,4.61,19.64,25.0,5.55,4.41,"It is soft and velvety, with blueberry and blackberry aromas. Full body, with round tannins and a long finish. A rich and almost jammy wine.",13.0,276,4,3,0,0,0,0,0,0,0,0,2,10,134,190,31,6.08,15.38,22.22,6.48,,,,,2008,85.0
1891709,Château Léoville Las Cases Le Petit Lion Saint-Julien 2009,,1252559,Le Petit Lion Saint-Julien,Red,False,399,France,11455,2.35,7.52,50.0,3.14,2.37,,,265,4,3,0,0,0,0,0,0,0,0,4,8,72,239,46,2.47,13.17,36.82,2.81,,,,,2009,67.5
150581541,Mas Doix Les Crestes Priorat 2017,False,1126523,Les Crestes Priorat,Red,False,463,Espagne,1524,5.85,24.92,50.0,6.51,5.23,"Potent, mineral-accented dark berry and violet scents, with suggestions of woodsmoke and spicecake emerging slowly. The sweet and penetrating palate offers juicy blueberry and cherry pie flavors, along with an enlivening, zesty acidity. Rich yet stylistically vibrant.",14.5,171,4,3,0,0,0,0,0,0,0,0,6,6,136,189,30,6.09,23.38,50.0,6.48,True,False,True,cork,2017,24.17
2257536,Château Peyrabon Château La Fleur Peyrabon Pauillac 2012,,97272,Château La Fleur Peyrabon Pauillac,Red,False,393,France,4021,2.8,2.93,25.0,3.65,2.78,,,264,4,3,3,0,3,0,0,0,0,0,0,10,100,227,30,3.99,3.48,8.2,4.36,,,,,2012,24.17
8936770,Banfi Fonte Alla Selva Chianti Classico 2013,,1237980,Fonte Alla Selva Chianti Classico,Red,False,1798,Italie,7967,7.78,10.56,24.76,7.66,6.24,"Color: deep red purple. 
Nose: varietal aromas of cherry, plum and blackberry, enriched by notes more 
complex of licorice. 
Taste: large and ripe, balanced by good acidity. 
Good persistence.",13.4,69,3,3,0,0,0,0,0,0,0,0,4,18,149,166,29,9.99,13.24,24.23,9.07,,,,,2013,20.0
1687137,Château Palmer Margaux (Grand Cru Classé) 2012,,9220,Margaux (Grand Cru Classé),Red,False,384,France,1376,0.06,0.49,16.67,0.12,0.08,,13.0,263,4,3,0,0,0,0,0,0,0,0,0,1,23,204,140,0.08,0.9,12.95,0.1,,,,,2012,256.67
1418418,Château Puygueraud Francs - Côtes de Bordeaux 2010,,82472,Francs - Côtes de Bordeaux,Red,False,572,France,11484,9.47,20.29,25.0,10.76,8.92,,14.5,19,4,3,0,0,0,0,0,0,0,0,5,26,186,138,12,14.83,19.54,19.19,15.28,,,,,2010,19.25
1975445,Château Calon-Ségur Saint-Estèphe (Grand Cru Classé) 2010,,1126954,Saint-Estèphe (Grand Cru Classé),Red,False,456,France,6776,0.58,1.07,12.5,0.99,0.68,,14.0,276,4,3,0,0,0,0,0,0,0,0,2,1,24,243,99,0.17,0.59,0.45,0.22,,,,,2010,155.54
4365833,Clos Rene Pomerol 2014,,1146003,Pomerol,Red,False,555,France,15535,1.64,20.55,100.0,2.35,1.72,"It is a rich and complex wine with notes of coffee, caramel, smoke, violets and black currants. It has firm, silky tannins and it is well balanced.",12.0,267,4,2,0,0,0,0,0,0,0,0,3,3,71,243,50,1.4,9.71,10.0,1.67,,,,,2014,33.25
14187272,Château Léoville Barton Saint-Julien (Grand Cru Classé) 2015,False,22685,Saint-Julien (Grand Cru Classé),Red,False,399,France,177327,0.28,1.13,33.33,0.54,0.36,"This wine has an opaque dark red violet colour. With lovely herbal, lavender and blackberry notes on the nose. Tart berry, blackberry, black fruit palate with depth and sweet tannins.",13.0,265,4,3,0,0,0,0,0,0,0,0,0,3,50,236,77,0.37,3.45,14.05,0.48,True,False,False,,2015,99.0
101392138,Château Maucaillou Moulis-en-Médoc 2016,,94966,Moulis-en-Médoc,Red,False,3244,France,2820,4.42,9.09,7.69,5.35,4.23,"It is generally sumptuous in colour, with a particularly subtle and pleasantly fruity aromatic strength, very ripe and concentrated flavours. It is harmoniously balanced, expressive and generous, with finesse and elegance. It has a great length on the palate, with a lively appeal and remarkable cellaring potential thanks to very fine, yet clearly present, tannins.",13.5,262,4,3,0,0,0,0,0,0,0,0,5,8,98,227,34,3.98,5.25,4.07,4.36,,,,,2016,27.0
1226840,Château Duhart-Milon Pauillac (Grand Cru Classé) 2001,,1129305,Pauillac (Grand Cru Classé),Red,False,393,France,176719,0.48,5.94,50.0,0.87,0.59,"Dark with good concentration, and the nose has a tightly defined fruit character, reticent rather than open, with a light sprinkle of chalk over some floral, black fruits. The palate has a very polished style, with a shell of fruit sitting around a core of very firm tannins which, although a strong component of the blend, do not over-ride the other elements.",,264,4,3,0,0,0,0,0,0,0,0,4,5,35,217,105,0.37,8.32,9.91,0.48,,,,,2001,104.88
3624011,Château Haut Nouchet Pessac-Léognan 2010,,1622868,Pessac-Léognan,Red,False,471,France,50849,3.52,16.78,5.88,4.41,3.42,,,261,4,3,0,0,0,0,0,0,0,0,7,15,101,201,40,6.08,18.54,9.03,6.48,,,,,2010,24.0
1817546,Château de la Dauphine Fronsac 2011,,90577,Fronsac,Red,False,457,France,3404,5.55,8.74,25.0,6.55,5.27,"Deep scarlet red in colour. Developed on the nose with elegant aromas of undergrowth and fresh truffle. Full and mellow on the palate, with well-integrated silky tannins. A pleasant freshness on the finish, with a hint of liquorice. A well-balanced and fully developed wine with all the elegance and complexity.",,268,3,2,1,0,0,0,0,0,0,1,3,15,145,167,34,8.66,8.62,11.69,9.07,,,,,2011,20.0
1281029,Château Lagrange Saint-Julien (Grand Cru Classé) 1995,,97051,Saint-Julien (Grand Cru Classé),Red,False,399,France,1390,1.3,4.14,11.11,1.94,1.4,,12.8,265,4,3,0,0,0,0,0,0,0,0,5,3,45,231,83,0.74,6.07,4.52,0.93,,,,,1995,108.0
7653578,Gaja Ca'Marcanda Bolgheri 2013,False,1724156,Ca'Marcanda Bolgheri,Red,False,673,Italie,10474,0.41,0.46,31.25,0.58,0.39,,14.0,9,4,3,0,0,0,0,0,0,0,0,3,4,32,234,97,0.51,0.59,24.93,0.48,True,,,,2013,129.09
18343989,Château Batailley Pauillac (Grand Cru Classé) 2015,,96193,Pauillac (Grand Cru Classé),Red,False,393,France,1275,0.85,8.42,50.0,1.37,0.96,,12.5,264,4,3,0,0,0,0,0,0,0,0,4,2,50,246,67,0.74,11.2,16.25,0.93,True,False,False,,2015,68.08
3783370,Marqués de Riscal Rioja Gran Reserva 2013,False,1135982,Rioja Gran Reserva,Red,False,492,Espagne,1837,0.76,1.21,9.38,1.23,0.85,"Deep black-cherry colour, almost opaque. Very elegant, complex nose, with aromas of black fruit and lots of spice. It is smooth and round in the mouth, with tannins which are firm, yet silky and very sweet and which envelop the whole palate. The finish is long, lingering, fresh and balanced  with a hint of fine elegant tannins.",14.5,190,4,3,0,0,0,0,0,0,0,0,1,3,48,251,79,0.82,1.15,3.92,0.92,True,False,False,cork,2013,44.17
150581541,Mas Doix Les Crestes Priorat 2017,False,1126523,Les Crestes Priorat,Red,False,463,Espagne,1524,5.85,24.92,50.0,6.51,5.23,"Potent, mineral-accented dark berry and violet scents, with suggestions of woodsmoke and spicecake emerging slowly. The sweet and penetrating palate offers juicy blueberry and cherry pie flavors, along with an enlivening, zesty acidity. Rich yet stylistically vibrant.",14.5,171,4,3,0,0,0,0,0,0,0,0,6,6,136,189,30,6.09,23.38,50.0,6.48,True,False,True,cork,2017,24.17
1891709,Château Léoville Las Cases Le Petit Lion Saint-Julien 2009,,1252559,Le Petit Lion Saint-Julien,Red,False,399,France,11455,2.35,7.52,50.0,3.14,2.37,,,265,4,3,0,0,0,0,0,0,0,0,4,8,72,239,46,2.47,13.17,36.82,2.81,,,,,2009,67.5
2243023,Château Meyney Saint-Estèphe 2013,,82831,Saint-Estèphe,Red,False,456,France,11507,2.9,8.93,40.0,3.75,2.87,"Shows notes of leather and musk after a period of time. It is full-bodied, well-rounded and structured. After ageing, the wine displays the remarkable charm of the best Saint-Estèphe: complexity, balance and harmony.",14.5,276,4,3,1,0,0,0,1,0,0,0,5,13,108,208,34,6.08,15.34,25.27,6.48,,,,,2013,26.95
3234396,Château Corbin Saint-Émilion Grand Cru (Grand Cru Classé) 2011,,1158243,Saint-Émilion Grand Cru (Grand Cru Classé),Red,False,827,France,3134,2.76,19.26,14.29,3.6,2.74,,,266,4,2,0,0,0,0,0,0,0,0,4,11,79,227,45,3.99,14.68,9.03,4.36,,,,,2011,36.42
10040323,Château Grand-Puy-Lacoste Lacoste Borie Pauillac 2014,,1182334,Lacoste Borie Pauillac,Red,False,393,France,1367,2.86,21.78,50.0,3.7,2.83,,13.5,264,4,3,0,0,0,0,0,0,0,0,0,9,97,226,42,2.47,19.93,26.53,2.8,True,False,False,,2014,26.5
1196662,Château La Conseillante Pomerol 2009,,768733,Pomerol,Red,False,555,France,1513,0.19,2.51,33.33,0.39,0.26,"Very fine, round, very fruity wine, which will provide great tasting pleasure even when young. It is very well balanced and shows lovely freshness, underpinned by a medium structure.
",14.0,267,4,2,0,0,0,0,0,0,0,0,2,1,16,209,140,0.08,1.05,4.95,0.1,True,,,,2009,275.0
27867837,Château Saint-Jean Côtes-du-Rhône-Villages 'Plan de Dieu' 2015,,1143692,Côtes-du-Rhône-Villages 'Plan de Dieu',Red,False,3176,France,15086,6.54,25.54,66.67,7.59,6.18,,,212,4,3,1,0,0,0,1,0,0,0,9,19,157,154,31,8.65,23.41,22.58,9.06,,,,,2015,13.0
1122742,Château Lilian Ladouys Saint-Estèphe 2008,,1102121,Saint-Estèphe,Red,False,456,France,2413,4.61,19.64,25.0,5.55,4.41,"It is soft and velvety, with blueberry and blackberry aromas. Full body, with round tannins and a long finish. A rich and almost jammy wine.",13.0,276,4,3,0,0,0,0,0,0,0,0,2,10,134,190,31,6.08,15.38,22.22,6.48,,,,,2008,85.0
4651459,Domaine William Fèvre Chablis Premier Cru Vaillons 2013,,12858,Chablis Premier Cru Vaillons,White,False,2187,France,1360,2.0,5.05,56.25,1.22,2.05,"It has very pronounced floral and fruit driven bouquet, with lovely freshness and a few mineral notes. Full-bodied palate, with lovely roundness.",12.5,49,4,3,0,0,0,0,0,0,0,0,2,3,62,253,47,1.4,2.63,14.54,1.67,,,,,2013,37.08
25815100,Fattoria le Pupille Poggio Valente 2015,,82694,Poggio Valente,Red,False,394,Italie,2313,3.23,3.11,20.0,3.44,2.61,It has an intense ruby red colour with orange reflections which denote the evolution of Sangiovese throughout the years.,14.5,292,3,2,0,0,0,0,0,0,0,0,6,5,114,214,30,4.87,4.84,17.65,4.36,True,False,False,,2015,30.83
2257536,Château Peyrabon Château La Fleur Peyrabon Pauillac 2012,,97272,Château La Fleur Peyrabon Pauillac,Red,False,393,France,4021,2.8,2.93,25.0,3.65,2.78,,,264,4,3,3,0,3,0,0,0,0,0,0,10,100,227,30,3.99,3.48,8.2,4.36,,,,,2012,24.17
8936770,Banfi Fonte Alla Selva Chianti Classico 2013,,1237980,Fonte Alla Selva Chianti Classico,Red,False,1798,Italie,7967,7.78,10.56,24.76,7.66,6.24,"Color: deep red purple. 
Nose: varietal aromas of cherry, plum and blackberry, enriched by notes more 
complex of licorice. 
Taste: large and ripe, balanced by good acidity. 
Good persistence.",13.4,69,3,3,0,0,0,0,0,0,0,0,4,18,149,166,29,9.99,13.24,24.23,9.07,,,,,2013,20.0
